Time,Note,Duration,Velocity,Instrument,Channel,Track,Tempo,Pan,Volume,Expression
262.5,71,2.0,84.66,1,0,0,186.15938591742196,64,100,80
264.5,69,2.0,63.5,1,0,0,186.15938591742196,64,100,80
266.5,60,1.0,63.5,49,9,0,186.15938591742196,64,100,80
267.5,65,1.0,63.5,50,9,0,186.15938591742196,64,100,80
268.5,62,0.5,63.5,1,0,0,186.15938591742196,64,100,80
269.0,71,2.0,63.5,1,0,0,186.15938591742196,64,100,80
271.0,0,1.0,63.5,49,9,0,120.0,64,100,80
272.0,60,1.0,63.5,1,0,0,120.0,64,100,80
273.0,65,1.0,63.5,1,0,0,120.0,64,100,80
274.0,64,0.5,63.5,1,0,0,120.0,64,100,80
274.5,67,0.25,63.5,1,0,0,120.0,64,100,80
274.75,60,1.0,63.5,49,9,0,120.0,64,100,80
275.75,67,0.25,63.5,1,0,0,120.0,64,100,80
276.0,0,1.0,95.25,49,9,0,120.0,64,100,80
277.0,60,1.0,95.25,1,0,0,120.0,64,100,80
278.0,64,0.5,95.25,1,0,0,120.0,64,100,80
278.5,67,0.25,95.25,1,0,0,120.0,64,100,80
278.75,67,0.25,95.25,1,0,0,120.0,64,100,80
279.0,65,1.0,95.25,1,0,0,120.0,64,100,80
280.0,65,1.0,95.25,1,0,0,120.0,64,100,80
281.0,62,0.5,95.25,1,0,0,120.0,64,100,80
281.5,62,0.5,95.25,1,0,0,144.9,64,100,80
282.0,60,1.0,95.25,1,0,0,126.0,64,100,80
283.0,62,0.5,95.25,1,0,0,126.0,64,100,80
283.5,64,0.5,95.25,49,9,0,126.0,64,100,80
284.0,60,1.0,63.5,1,0,0,126.0,64,100,80
