Time,Note,Duration,Velocity,Instrument,Channel,Track,Tempo,Pan,Volume,Expression
11410.0,62,1.0,63,1,0,0,120,64,100,80
11411.0,62,1.0,63,1,0,0,120,64,100,80
11412.0,60,1.0,63,1,0,0,120,64,100,80
11413.0,60,1.0,63,1,0,0,120,64,100,80
11414.0,69,1.0,63,1,0,0,120,64,100,80
11415.0,64,1.0,63,1,0,0,120,64,100,80
11416.0,69,1.0,63,1,0,0,120,64,100,80
11417.0,60,1.0,63,1,0,0,120,64,100,80
11418.0,64,1.0,63,1,0,0,120,64,100,80
11419.0,64,1.0,63,1,0,0,120,64,100,80
11420.0,64,1.0,63,1,0,0,120,64,100,80
11421.0,60,1.0,63,1,0,0,120,64,100,80
11422.0,60,1.0,63,1,0,0,120,64,100,80
11423.0,67,1.0,63,1,0,0,120,64,100,80
11424.0,65,1.0,63,1,0,0,120,64,100,80
11425.0,65,1.0,63,1,0,0,120,64,100,80
11426.0,67,1.0,63,1,0,0,120,64,100,80
11427.0,64,1.0,63,1,0,0,120,64,100,80
11428.0,62,1.0,63,1,0,0,120,64,100,80
11429.0,67,1.0,63,1,0,0,120,64,100,80
11430.0,69,1.0,63,1,0,0,120,64,100,80
11431.0,67,1.0,63,1,0,0,120,64,100,80
11432.0,67,1.0,63,1,0,0,120,64,100,80
11433.0,67,1.0,63,1,0,0,120,64,100,80
11434.0,60,1.0,63,1,0,0,120,64,100,80
11435.0,65,1.0,63,1,0,0,120,64,100,80
11436.0,62,1.0,63,1,0,0,120,64,100,80
11437.0,71,1.0,63,1,0,0,120,64,100,80
11438.0,67,1.0,63,1,0,0,120,64,100,80
11439.0,65,1.0,63,1,0,0,120,64,100,80
11440.0,60,1.0,63,1,0,0,120,64,100,80
11441.0,62,1.0,63,1,0,0,120,64,100,80
11442.0,67,1.0,63,1,0,0,120,64,100,80
11443.0,62,1.0,63,1,0,0,120,64,100,80
11444.0,62,1.0,63,1,0,0,120,64,100,80
11445.0,67,1.0,63,1,0,0,120,64,100,80
11446.0,62,1.0,63,1,0,0,120,64,100,80
11447.0,67,1.0,63,1,0,0,120,64,100,80
11448.0,69,1.0,63,1,0,0,120,64,100,80
11449.0,62,1.0,63,1,0,0,120,64,100,80
11450.0,71,1.0,63,1,0,0,120,64,100,80
11451.0,62,1.0,63,1,0,0,120,64,100,80
11452.0,65,1.0,63,1,0,0,120,64,100,80
11453.0,64,1.0,63,1,0,0,120,64,100,80
11454.0,64,1.0,63,1,0,0,120,64,100,80
11455.0,67,1.0,63,1,0,0,120,64,100,80
11456.0,69,1.0,63,1,0,0,120,64,100,80
11457.0,60,1.0,63,1,0,0,120,64,100,80
11458.0,69,1.0,63,1,0,0,120,64,100,80
11459.0,65,1.0,63,1,0,0,120,64,100,80
11460.0,69,1.0,63,1,0,0,120,64,100,80
11461.0,64,1.0,63,1,0,0,120,64,100,80
11462.0,64,1.0,63,1,0,0,120,64,100,80
11463.0,62,1.0,63,1,0,0,120,64,100,80
11464.0,60,1.0,63,1,0,0,120,64,100,80
11465.0,60,1.0,63,1,0,0,120,64,100,80
11466.0,67,1.0,63,1,0,0,120,64,100,80
11467.0,64,1.0,63,1,0,0,120,64,100,80
11468.0,65,1.0,63,1,0,0,120,64,100,80
11469.0,62,1.0,63,1,0,0,120,64,100,80
